2020-11-14 02:00:15.404080 - ['R', '-50'] - RecursionError
2020-11-15 22:32:15.876003 - ['5.259r', 'N'] - 180 °C(N)
2020-11-15 22:32:15.876104 - ['330', 'N'] - 10.413 mV(N)
2020-11-15 22:32:15.876209 - ['330.0t', 'N'] - 10.413 mV(N)
2020-11-15 22:32:15.876303 - ['10.413', 'N'] - 330 °C(N)
2020-11-15 22:32:15.876407 - ['10.413r', 'N'] - 330 °C(N)
2020-11-15 22:32:15.876508 - ['480', 'N'] - 15.984 mV(N)
2020-11-15 22:32:15.876613 - ['480.0t', 'N'] - 15.984 mV(N)
2020-11-15 22:32:15.876706 - ['15.984', 'N'] - 480 °C(N)
2020-11-15 22:32:15.876810 - ['15.984r', 'N'] - 480 °C(N)
2020-11-15 22:32:15.876911 - ['630', 'N'] - 21.784 mV(N)
2020-11-15 22:32:15.877017 - ['630.0t', 'N'] - 21.784 mV(N)
2020-11-15 22:32:15.877111 - ['21.784', 'N'] - 630 °C(N)
2020-11-15 22:32:15.877242 - ['21.784r', 'N'] - 630 °C(N)
2020-11-15 22:32:15.877357 - ['780', 'N'] - 27.669 mV(N)
2020-11-15 22:32:15.877462 - ['780.0t', 'N'] - 27.669 mV(N)
2020-11-15 22:32:15.877556 - ['27.669', 'N'] - 780 °C(N)
2020-11-15 22:32:15.877660 - ['27.669r', 'N'] - 780 °C(N)
2020-11-15 22:32:15.877762 - ['930', 'N'] - 33.541 mV(N)
2020-11-15 22:32:15.877869 - ['930.0t', 'N'] - 33.541 mV(N)
2020-11-15 22:32:15.878010 - ['33.541', 'N'] - 930 °C(N)
2020-11-15 22:32:15.878131 - ['33.541r', 'N'] - 930 °C(N)
2020-11-15 22:32:15.878232 - ['1080', 'N'] - 39.326 mV(N)
2020-11-15 22:32:15.878338 - ['1080.0t', 'N'] - 39.326 mV(N)
2020-11-15 22:32:15.878434 - ['39.326', 'N'] - 1080 °C(N)
2020-11-15 22:32:15.878539 - ['39.326r', 'N'] - 1080 °C(N)
2020-11-15 22:32:15.878640 - ['1230', 'N'] - 44.958 mV(N)
2020-11-15 22:32:15.878746 - ['1230.0t', 'N'] - 44.958 mV(N)
2020-11-15 22:32:15.878849 - ['44.958', 'N'] - 1230 °C(N)
2020-11-15 22:32:15.878953 - ['44.958r', 'N'] - 1230 °C(N)
2020-11-15 22:32:15.879920 - ['200', 'A1'] - 2.872 mV(A1)
2020-11-15 22:32:15.880030 - ['200.0t', 'A1'] - 2.872 mV(A1)
2020-11-15 22:32:15.880126 - ['2.872', 'A1'] - 200 °C(A1)
2020-11-15 22:32:15.880230 - ['2.872r', 'A1'] - 200 °C(A1)
2020-11-15 22:32:15.880330 - ['400', 'A1'] - 6.204 mV(A1)
2020-11-15 22:32:15.880435 - ['400.0t', 'A1'] - 6.204 mV(A1)
2020-11-15 22:32:15.880530 - ['6.204', 'A1'] - 400 °C(A1)
2020-11-15 22:32:15.880633 - ['6.204r', 'A1'] - 400 °C(A1)
2020-11-15 22:32:15.880734 - ['600', 'A1'] - 9.606 mV(A1)
2020-11-15 22:32:15.880842 - ['600.0t', 'A1'] - 9.606 mV(A1)
2020-11-15 22:32:15.880936 - ['9.606', 'A1'] - 600 °C(A1)
2020-11-15 22:32:15.881040 - ['9.606r', 'A1'] - 600 °C(A1)
2020-11-15 22:32:15.881140 - ['800', 'A1'] - 12.934 mV(A1)
2020-11-15 22:32:15.881263 - ['800.0t', 'A1'] - 12.934 mV(A1)
2020-11-15 22:32:15.881358 - ['12.934', 'A1'] - 800 °C(A1)
2020-11-15 22:32:15.881462 - ['12.934r', 'A1'] - 800 °C(A1)
2020-11-15 22:32:15.881563 - ['1000', 'A1'] - 16.128 mV(A1)
2020-11-15 22:32:15.881668 - ['1000.0t', 'A1'] - 16.128 mV(A1)
2020-11-15 22:32:15.881823 - ['16.128', 'A1'] - 1000 °C(A1)
2020-11-15 22:32:15.881934 - ['16.128r', 'A1'] - 1000 °C(A1)
2020-11-15 22:32:15.882034 - ['1200', 'A1'] - 19.15 mV(A1)
2020-11-15 22:32:15.882139 - ['1200.0t', 'A1'] - 19.15 mV(A1)
2020-11-15 22:32:15.882234 - ['19.15', 'A1'] - 1200 °C(A1)
2020-11-15 22:32:15.882336 - ['19.15r', 'A1'] - 1200 °C(A1)
2020-11-15 22:32:15.882435 - ['1400', 'A1'] - 21.976 mV(A1)
2020-11-15 22:32:15.882541 - ['1400.0t', 'A1'] - 21.976 mV(A1)
2020-11-15 22:32:15.882634 - ['21.976', 'A1'] - 1400 °C(A1)
2020-11-15 22:32:15.882739 - ['21.976r', 'A1'] - 1400 °C(A1)
2020-11-15 22:32:15.882839 - ['1600', 'A1'] - 24.593 mV(A1)
2020-11-15 22:32:15.882945 - ['1600.0t', 'A1'] - 24.593 mV(A1)
2020-11-15 22:32:15.883038 - ['24.593', 'A1'] - 1600 °C(A1)
2020-11-15 22:32:15.883146 - ['24.593r', 'A1'] - 1600 °C(A1)
2020-11-15 22:32:15.883253 - ['1800', 'A1'] - 26.998 mV(A1)
2020-11-15 22:32:15.883358 - ['1800.0t', 'A1'] - 26.998 mV(A1)
2020-11-15 22:32:15.883452 - ['26.998', 'A1'] - 1800 °C(A1)
2020-11-15 22:32:15.883556 - ['26.998r', 'A1'] - 1800 °C(A1)
2020-11-15 22:32:15.883656 - ['2000', 'A1'] - 29.186 mV(A1)
2020-11-15 22:32:15.883766 - ['2000.0t', 'A1'] - 29.186 mV(A1)
2020-11-15 22:32:15.883860 - ['29.186', 'A1'] - 2000 °C(A1)
2020-11-15 22:32:15.883964 - ['29.186r', 'A1'] - 2000 °C(A1)
2020-11-15 22:32:15.884064 - ['2200', 'A1'] - 31.142 mV(A1)
2020-11-15 22:32:15.884170 - ['2200.0t', 'A1'] - 31.142 mV(A1)
2020-11-15 22:32:15.884264 - ['31.142', 'A1'] - 2200 °C(A1)
2020-11-15 22:32:15.884367 - ['31.142r', 'A1'] - 2200 °C(A1)
2020-11-15 22:32:15.884466 - ['2400', 'A1'] - 32.856 mV(A1)
2020-11-15 22:32:15.884572 - ['2400.0t', 'A1'] - 32.856 mV(A1)
2020-11-15 22:32:15.884666 - ['32.856', 'A1'] - 2401 °C(A1)
2020-11-15 22:32:15.886526 - ['180', 'A2'] - 2.578 mV(A2)
2020-11-15 22:32:15.886644 - ['180.0t', 'A2'] - 2.578 mV(A2)
2020-11-15 22:32:15.886740 - ['2.578', 'A2'] - 180 °C(A2)
2020-11-15 22:32:15.886845 - ['2.578r', 'A2'] - 180 °C(A2)
2020-11-15 22:32:15.886945 - ['360', 'A2'] - 5.594 mV(A2)
2020-11-15 22:32:15.887050 - ['360.0t', 'A2'] - 5.594 mV(A2)
2020-11-15 22:32:15.887143 - ['5.594', 'A2'] - 360 °C(A2)
2020-11-15 22:32:15.887247 - ['5.594r', 'A2'] - 360 °C(A2)
2020-11-15 22:32:15.887347 - ['540', 'A2'] - 8.683 mV(A2)
2020-11-15 22:32:15.887450 - ['540.0t', 'A2'] - 8.683 mV(A2)
2020-11-15 22:32:15.887544 - ['8.683', 'A2'] - 540 °C(A2)
2020-11-15 22:32:15.887647 - ['8.683r', 'A2'] - 540 °C(A2)
2020-11-15 22:32:15.887775 - ['720', 'A2'] - 11.733 mV(A2)
2020-11-15 22:32:15.887882 - ['720.0t', 'A2'] - 11.733 mV(A2)
2020-11-15 22:32:15.887976 - ['11.733', 'A2'] - 720 °C(A2)
2020-11-15 22:32:15.888080 - ['11.733r', 'A2'] - 720 °C(A2)
2020-11-15 22:32:15.888180 - ['900', 'A2'] - 14.696 mV(A2)
2020-11-15 22:32:15.888284 - ['900.0t', 'A2'] - 14.696 mV(A2)
2020-11-15 22:32:15.888379 - ['14.696', 'A2'] - 900 °C(A2)
2020-11-15 22:32:15.888483 - ['14.696r', 'A2'] - 900 °C(A2)
2020-11-15 22:32:15.888583 - ['1080', 'A2'] - 17.53 mV(A2)
2020-11-15 22:32:15.888688 - ['1080.0t', 'A2'] - 17.53 mV(A2)
2020-11-15 22:32:15.888794 - ['17.53', 'A2'] - 1080 °C(A2)
2020-11-15 22:32:15.888897 - ['17.53r', 'A2'] - 1080 °C(A2)
2020-11-15 22:32:15.888996 - ['1260', 'A2'] - 20.203 mV(A2)
2020-11-15 22:32:15.889101 - ['1260.0t', 'A2'] - 20.203 mV(A2)
2020-11-15 22:32:15.889204 - ['20.203', 'A2'] - 1260 °C(A2)
2020-11-15 22:32:15.889309 - ['20.203r', 'A2'] - 1260 °C(A2)
2020-11-15 22:32:15.889409 - ['1440', 'A2'] - 22.713 mV(A2)
2020-11-15 22:32:15.889514 - ['1440.0t', 'A2'] - 22.713 mV(A2)
2020-11-15 22:32:15.889608 - ['22.713', 'A2'] - 1440 °C(A2)
2020-11-15 22:32:15.889711 - ['22.713r', 'A2'] - 1440 °C(A2)
2020-11-15 22:32:15.889810 - ['1620', 'A2'] - 25.067 mV(A2)
2020-11-15 22:32:15.889919 - ['1620.0t', 'A2'] - 25.067 mV(A2)
2020-11-15 22:32:15.890013 - ['25.067', 'A2'] - 1620 °C(A2)
2020-11-15 22:32:15.890116 - ['25.067r', 'A2'] - 1620 °C(A2)
2020-11-15 22:32:15.890217 - ['1800', 'A2'] - 27.232 mV(A2)
2020-11-15 22:32:15.890322 - ['1800.0t', 'A2'] - 27.232 mV(A2)
2020-11-15 22:32:15.890416 - ['27.232', 'A2'] - 1800 °C(A2)
2020-11-15 22:32:15.890520 - ['27.232r', 'A2'] - 1800 °C(A2)
2020-11-15 22:32:15.891431 - ['200', 'A3'] - 2.842 mV(A3)
2020-11-15 22:32:15.891541 - ['200.0t', 'A3'] - 2.842 mV(A3)
2020-11-15 22:32:15.891637 - ['2.842', 'A3'] - 200 °C(A3)
2020-11-15 22:32:15.891744 - ['2.842r', 'A3'] - 200 °C(A3)
2020-11-15 22:32:15.891844 - ['400', 'A3'] - 6.143 mV(A3)
2020-11-15 22:32:15.891948 - ['400.0t', 'A3'] - 6.143 mV(A3)
2020-11-15 22:32:15.892043 - ['6.143', 'A3'] - 400 °C(A3)
2020-11-15 22:32:15.892147 - ['6.143r', 'A3'] - 400 °C(A3)
2020-11-15 22:32:15.892247 - ['600', 'A3'] - 9.506 mV(A3)
2020-11-15 22:32:15.892353 - ['600.0t', 'A3'] - 9.506 mV(A3)
2020-11-15 22:32:15.892447 - ['9.506', 'A3'] - 600 °C(A3)
2020-11-15 22:32:15.892550 - ['9.506r', 'A3'] - 600 °C(A3)
2020-11-15 22:32:15.892650 - ['800', 'A3'] - 12.805 mV(A3)
2020-11-15 22:32:15.892765 - ['800.0t', 'A3'] - 12.805 mV(A3)
2020-11-15 22:32:15.892860 - ['12.805', 'A3'] - 800 °C(A3)
2020-11-15 22:32:15.892963 - ['12.805r', 'A3'] - 800 °C(A3)
2020-11-15 22:32:15.893062 - ['1000', 'A3'] - 15.98 mV(A3)
2020-11-15 22:32:15.893182 - ['1000.0t', 'A3'] - 15.98 mV(A3)
2020-11-15 22:32:15.893278 - ['15.98', 'A3'] - 1000 °C(A3)
2020-11-15 22:32:15.893380 - ['15.98r', 'A3'] - 1000 °C(A3)
2020-11-15 22:32:15.893481 - ['1200', 'A3'] - 18.981 mV(A3)
2020-11-15 22:32:15.893587 - ['1200.0t', 'A3'] - 18.981 mV(A3)
2020-11-15 22:32:15.893681 - ['18.981', 'A3'] - 1200 °C(A3)
2020-11-15 22:32:15.893785 - ['18.981r', 'A3'] - 1200 °C(A3)
2020-11-15 22:32:15.893896 - ['1400', 'A3'] - 21.781 mV(A3)
2020-11-15 22:32:15.894001 - ['1400.0t', 'A3'] - 21.781 mV(A3)
2020-11-15 22:32:15.894106 - ['21.781', 'A3'] - 1400 °C(A3)
2020-11-15 22:32:15.894242 - ['21.781r', 'A3'] - 1400 °C(A3)
2020-11-15 22:32:15.894346 - ['1600', 'A3'] - 24.382 mV(A3)
2020-11-15 22:32:15.894453 - ['1600.0t', 'A3'] - 24.382 mV(A3)
2020-11-15 22:32:15.894548 - ['24.382', 'A3'] - 1600 °C(A3)
2020-11-15 22:32:15.894652 - ['24.382r', 'A3'] - 1600 °C(A3)
2020-11-15 22:32:15.894752 - ['1800', 'A3'] - 26.773 mV(A3)
2020-11-15 22:32:15.894857 - ['1800.0t', 'A3'] - 26.773 mV(A3)
2020-11-15 22:32:15.894966 - ['26.773', 'A3'] - 1800 °C(A3)
2020-11-15 22:32:15.895122 - ['26.773r', 'A3'] - 1800 °C(A3)
2020-11-15 22:32:15.896124 - ['-200', 'L'] - -9.488 mV(L)
2020-11-15 22:32:15.896234 - ['-200.0t', 'L'] - -9.488 mV(L)
2020-11-15 22:32:15.896330 - ['-9.488', 'L'] - -200 °C(L)
2020-11-15 22:32:15.896435 - ['-9.488r', 'L'] - -200 °C(L)
2020-11-15 22:32:15.896536 - ['-100', 'L'] - -5.641 mV(L)
2020-11-15 22:32:15.896643 - ['-100.0t', 'L'] - -5.641 mV(L)
2020-11-15 22:32:15.896736 - ['-5.641', 'L'] - -100 °C(L)
2020-11-15 22:32:15.896840 - ['-5.641r', 'L'] - -100 °C(L)
2020-11-15 22:32:15.896938 - ['0', 'L'] - 0.0 mV(L)
2020-11-15 22:32:15.897042 - ['0.0t', 'L'] - 0.0 mV(L)
2020-11-15 22:32:15.897140 - ['0.0', 'L'] - 0 °C(L)
2020-11-15 22:32:15.897280 - ['0.0r', 'L'] - 0 °C(L)
2020-11-15 22:32:15.897380 - ['100', 'L'] - 6.862 mV(L)
2020-11-15 22:32:15.897485 - ['100.0t', 'L'] - 6.862 mV(L)
2020-11-15 22:32:15.897580 - ['6.862', 'L'] - 100 °C(L)
2020-11-15 22:32:15.897684 - ['6.862r', 'L'] - 100 °C(L)
2020-11-15 22:32:15.897785 - ['200', 'L'] - 14.56 mV(L)
2020-11-15 22:32:15.897890 - ['200.0t', 'L'] - 14.56 mV(L)
2020-11-15 22:32:15.897985 - ['14.56', 'L'] - 200 °C(L)
2020-11-15 22:32:15.898090 - ['14.56r', 'L'] - 200 °C(L)
2020-11-15 22:32:15.898189 - ['300', 'L'] - 22.843 mV(L)
2020-11-15 22:32:15.898294 - ['300.0t', 'L'] - 22.843 mV(L)
2020-11-15 22:32:15.898387 - ['22.843', 'L'] - 300 °C(L)
2020-11-15 22:32:15.898490 - ['22.843r', 'L'] - 300 °C(L)
2020-11-15 22:32:15.898591 - ['400', 'L'] - 31.492 mV(L)
2020-11-15 22:32:15.898696 - ['400.0t', 'L'] - 31.492 mV(L)
2020-11-15 22:32:15.898790 - ['31.492', 'L'] - 400 °C(L)
2020-11-15 22:32:15.898893 - ['31.492r', 'L'] - 400 °C(L)
2020-11-15 22:32:15.898998 - ['500', 'L'] - 40.299 mV(L)
2020-11-15 22:32:15.899102 - ['500.0t', 'L'] - 40.299 mV(L)
2020-11-15 22:32:15.899196 - ['40.299', 'L'] - 500 °C(L)
2020-11-15 22:32:15.899303 - ['40.299r', 'L'] - 500 °C(L)
2020-11-15 22:32:15.899403 - ['600', 'L'] - 49.108 mV(L)
2020-11-15 22:32:15.899509 - ['600.0t', 'L'] - 49.108 mV(L)
2020-11-15 22:32:15.899602 - ['49.108', 'L'] - 600 °C(L)
2020-11-15 22:32:15.899706 - ['49.108r', 'L'] - 600 °C(L)
2020-11-15 22:32:15.899805 - ['700', 'L'] - 57.859 mV(L)
2020-11-15 22:32:15.899936 - ['700.0t', 'L'] - 57.859 mV(L)
2020-11-15 22:32:15.900032 - ['57.859', 'L'] - 700 °C(L)
2020-11-15 22:32:15.900136 - ['57.859r', 'L'] - 700 °C(L)
2020-11-15 22:32:15.900242 - ['800', 'L'] - 66.466 mV(L)
2020-11-15 22:32:15.900346 - ['800.0t', 'L'] - 66.466 mV(L)
2020-11-15 22:32:15.900439 - ['66.466', 'L'] - 800 °C(L)
2020-11-15 22:32:15.900550 - ['66.466r', 'L'] - 800 °C(L)
2020-11-15 22:32:15.901553 - ['-200', 'M'] - -6.154 mV(M)
2020-11-15 22:32:15.901663 - ['-200.0t', 'M'] - -6.154 mV(M)
2020-11-15 22:32:15.901766 - ['-6.154', 'M'] - -200 °C(M)
2020-11-15 22:32:15.901872 - ['-6.154r', 'M'] - -200 °C(M)
2020-11-15 22:32:15.901969 - ['-170', 'M'] - -5.573 mV(M)
2020-11-15 22:32:15.902073 - ['-170.0t', 'M'] - -5.573 mV(M)
2020-11-15 22:32:15.902168 - ['-5.573', 'M'] - -170 °C(M)
2020-11-15 22:32:15.902270 - ['-5.573r', 'M'] - -170 °C(M)
2020-11-15 22:32:15.902370 - ['-140', 'M'] - -4.859 mV(M)
2020-11-15 22:32:15.902474 - ['-140.0t', 'M'] - -4.859 mV(M)
2020-11-15 22:32:15.902568 - ['-4.859', 'M'] - -140 °C(M)
2020-11-15 22:32:15.902671 - ['-4.859r', 'M'] - -140 °C(M)
2020-11-15 22:32:15.902768 - ['-110', 'M'] - -4.021 mV(M)
2020-11-15 22:32:15.902872 - ['-110.0t', 'M'] - -4.021 mV(M)
2020-11-15 22:32:15.902964 - ['-4.021', 'M'] - -110 °C(M)
2020-11-15 22:32:15.903068 - ['-4.021r', 'M'] - -110 °C(M)
2020-11-15 22:32:15.903164 - ['-80', 'M'] - -3.066 mV(M)
2020-11-15 22:32:15.903266 - ['-80.0t', 'M'] - -3.066 mV(M)
2020-11-15 22:32:15.903360 - ['-3.066', 'M'] - -80 °C(M)
2020-11-15 22:32:15.903463 - ['-3.066r', 'M'] - -80 °C(M)
2020-11-15 22:32:15.903559 - ['-50', 'M'] - -2.0 mV(M)
2020-11-15 22:32:15.903661 - ['-50.0t', 'M'] - -2.0 mV(M)
2020-11-15 22:32:15.903755 - ['-2.0', 'M'] - -50 °C(M)
2020-11-15 22:32:15.903857 - ['-2.0r', 'M'] - -50 °C(M)
2020-11-15 22:32:15.903955 - ['-20', 'M'] - -0.832 mV(M)
2020-11-15 22:32:15.904066 - ['-20.0t', 'M'] - -0.832 mV(M)
2020-11-15 22:32:15.904161 - ['-0.832', 'M'] - -20 °C(M)
2020-11-15 22:32:15.904265 - ['-0.832r', 'M'] - -20 °C(M)
2020-11-15 22:32:15.904361 - ['10', 'M'] - 0.431 mV(M)
2020-11-15 22:32:15.904465 - ['10.0t', 'M'] - 0.431 mV(M)
2020-11-15 22:32:15.904562 - ['0.431', 'M'] - 10 °C(M)
2020-11-15 22:32:15.904664 - ['0.431r', 'M'] - 10 °C(M)
2020-11-15 22:32:15.904761 - ['40', 'M'] - 1.783 mV(M)
2020-11-15 22:32:15.904863 - ['40.0t', 'M'] - 1.783 mV(M)
2020-11-15 22:32:15.904957 - ['1.783', 'M'] - 40 °C(M)
2020-11-15 22:32:15.905060 - ['1.783r', 'M'] - 40 °C(M)
2020-11-15 22:32:15.905162 - ['70', 'M'] - 3.216 mV(M)
2020-11-15 22:32:15.905267 - ['70.0t', 'M'] - 3.216 mV(M)
2020-11-15 22:32:15.905360 - ['3.216', 'M'] - 70 °C(M)
2020-11-15 22:32:15.905463 - ['3.216r', 'M'] - 70 °C(M)
2020-11-15 22:32:15.905559 - ['100', 'M'] - 4.722 mV(M)
2020-11-15 22:32:15.905665 - ['100.0t', 'M'] - 4.722 mV(M)
2020-11-15 22:32:15.905759 - ['4.722', 'M'] - 100 °C(M)
2020-11-15 22:32:15.905863 - ['4.722r', 'M'] - 100 °C(M)
2020-11-15 22:32:15.906775 - ['-50', '50M', '426'] - 39.35 Ом(CU426)
2020-11-15 22:32:15.906889 - ['-50.0t', '50M', '426'] - 39.35 Ом(CU426)
2020-11-15 22:32:15.906993 - ['39.35', '50M', '426'] - -50 °C(CU426)
2020-11-15 22:32:15.907102 - ['39.35r', '50M', '426'] - -50 °C(CU426)
2020-11-15 22:32:15.907208 - ['-1', '50M', '426'] - 49.79 Ом(CU426)
2020-11-15 22:32:15.907316 - ['-1.0t', '50M', '426'] - 49.79 Ом(CU426)
2020-11-15 22:32:15.907416 - ['49.787', '50M', '426'] - -1 °C(CU426)
2020-11-15 22:32:15.907526 - ['49.787r', '50M', '426'] - -1 °C(CU426)
2020-11-15 22:32:15.907627 - ['1', '50M', '426'] - 50.21 Ом(CU426)
2020-11-15 22:32:15.907733 - ['1.0t', '50M', '426'] - 50.21 Ом(CU426)
2020-11-15 22:32:15.907832 - ['50.213', '50M', '426'] - 1 °C(CU426)
2020-11-15 22:32:15.907940 - ['50.213r', '50M', '426'] - 1 °C(CU426)
2020-11-15 22:32:15.908040 - ['200', '50M', '426'] - 92.60 Ом(CU426)
2020-11-15 22:32:15.908148 - ['200.0t', '50M', '426'] - 92.60 Ом(CU426)
2020-11-15 22:32:15.908248 - ['92.6', '50M', '426'] - 200 °C(CU426)
2020-11-15 22:32:15.908354 - ['92.6r', '50M', '426'] - 200 °C(CU426)
2020-11-15 22:32:15.909249 - ['-50', '100M', '426'] - 78.70 Ом(CU426)
2020-11-15 22:32:15.909363 - ['-50.0t', '100M', '426'] - 78.70 Ом(CU426)
2020-11-15 22:32:15.909464 - ['78.7', '100M', '426'] - -50 °C(CU426)
2020-11-15 22:32:15.909572 - ['78.7r', '100M', '426'] - -50 °C(CU426)
2020-11-15 22:32:15.909673 - ['-1', '100M', '426'] - 99.57 Ом(CU426)
2020-11-15 22:32:15.909781 - ['-1.0t', '100M', '426'] - 99.57 Ом(CU426)
2020-11-15 22:32:15.909889 - ['99.574', '100M', '426'] - -1 °C(CU426)
2020-11-15 22:32:15.909998 - ['99.574r', '100M', '426'] - -1 °C(CU426)
2020-11-15 22:32:15.910104 - ['1', '100M', '426'] - 100.43 Ом(CU426)
2020-11-15 22:32:15.910251 - ['1.0t', '100M', '426'] - 100.43 Ом(CU426)
2020-11-15 22:32:15.910358 - ['100.426', '100M', '426'] - 1 °C(CU426)
2020-11-15 22:32:15.910467 - ['100.426r', '100M', '426'] - 1 °C(CU426)
2020-11-15 22:32:15.910569 - ['200', '100M', '426'] - 185.20 Ом(CU426)
2020-11-15 22:32:15.910682 - ['200.0t', '100M', '426'] - 185.20 Ом(CU426)
2020-11-15 22:32:15.910836 - ['185.2', '100M', '426'] - 200 °C(CU426)
2020-11-15 22:32:15.910956 - ['185.2r', '100M', '426'] - 200 °C(CU426)
2020-11-15 22:32:15.911920 - ['-180', '50M'] - 10.26 Ом(CU428)
2020-11-15 22:32:15.912025 - ['-180', '50M', '428'] - 10.26 Ом(CU428)
2020-11-15 22:32:15.912129 - ['-180.0t', '50M'] - 10.26 Ом(CU428)
2020-11-15 22:32:15.912239 - ['-180.0t', '50M', '428'] - 10.26 Ом(CU428)
2020-11-15 22:32:15.912339 - ['10.26', '50M'] - -180 °C(CU428)
2020-11-15 22:32:15.912443 - ['10.26', '50M', '428'] - -180 °C(CU428)
2020-11-15 22:32:15.912549 - ['10.26r', '50M'] - -180 °C(CU428)
2020-11-15 22:32:15.912662 - ['10.26r', '50M', '428'] - -180 °C(CU428)
2020-11-15 22:32:15.912758 - ['-1', '50M'] - 49.79 Ом(CU428)
2020-11-15 22:32:15.912857 - ['-1', '50M', '428'] - 49.79 Ом(CU428)
2020-11-15 22:32:15.912959 - ['-1.0t', '50M'] - 49.79 Ом(CU428)
2020-11-15 22:32:15.913067 - ['-1.0t', '50M', '428'] - 49.79 Ом(CU428)
2020-11-15 22:32:15.913231 - ['49.79', '50M'] - -1 °C(CU428)
2020-11-15 22:32:15.913337 - ['49.79', '50M', '428'] - -1 °C(CU428)
2020-11-15 22:32:15.913443 - ['49.79r', '50M'] - -1 °C(CU428)
2020-11-15 22:32:15.913555 - ['49.79r', '50M', '428'] - -1 °C(CU428)
2020-11-15 22:32:15.913650 - ['1', '50M'] - 50.21 Ом(CU428)
2020-11-15 22:32:15.913749 - ['1', '50M', '428'] - 50.21 Ом(CU428)
2020-11-15 22:32:15.913853 - ['1.0t', '50M'] - 50.21 Ом(CU428)
2020-11-15 22:32:15.913961 - ['1.0t', '50M', '428'] - 50.21 Ом(CU428)
2020-11-15 22:32:15.914056 - ['50.21', '50M'] - 1 °C(CU428)
2020-11-15 22:32:15.914155 - ['50.21', '50M', '428'] - 1 °C(CU428)
2020-11-15 22:32:15.914261 - ['50.21r', '50M'] - 1 °C(CU428)
2020-11-15 22:32:15.914369 - ['50.21r', '50M', '428'] - 1 °C(CU428)
2020-11-15 22:32:15.914465 - ['200', '50M'] - 92.80 Ом(CU428)
2020-11-15 22:32:15.914564 - ['200', '50M', '428'] - 92.80 Ом(CU428)
2020-11-15 22:32:15.914666 - ['200.0t', '50M'] - 92.80 Ом(CU428)
2020-11-15 22:32:15.914774 - ['200.0t', '50M', '428'] - 92.80 Ом(CU428)
2020-11-15 22:32:15.914868 - ['92.8', '50M'] - 200 °C(CU428)
2020-11-15 22:32:15.914968 - ['92.8', '50M', '428'] - 200 °C(CU428)
2020-11-15 22:32:15.915068 - ['92.8r', '50M'] - 200 °C(CU428)
2020-11-15 22:32:15.915174 - ['92.8r', '50M', '428'] - 200 °C(CU428)
2020-11-15 22:32:15.916072 - ['-180', '100M'] - 20.53 Ом(CU428)
2020-11-15 22:32:15.916177 - ['-180', '100M', '428'] - 20.53 Ом(CU428)
2020-11-15 22:32:15.916283 - ['-180.0t', '100M'] - 20.53 Ом(CU428)
2020-11-15 22:32:15.916393 - ['-180.0t', '100M', '428'] - 20.53 Ом(CU428)
2020-11-15 22:32:15.916493 - ['20.53', '100M'] - -180 °C(CU428)
2020-11-15 22:32:15.916596 - ['20.53', '100M', '428'] - -180 °C(CU428)
2020-11-15 22:32:15.916703 - ['20.53r', '100M'] - -180 °C(CU428)
2020-11-15 22:32:15.916818 - ['20.53r', '100M', '428'] - -180 °C(CU428)
2020-11-15 22:32:15.916915 - ['-1', '100M'] - 99.57 Ом(CU428)
2020-11-15 22:32:15.917014 - ['-1', '100M', '428'] - 99.57 Ом(CU428)
2020-11-15 22:32:15.917115 - ['-1.0t', '100M'] - 99.57 Ом(CU428)
2020-11-15 22:32:15.917231 - ['-1.0t', '100M', '428'] - 99.57 Ом(CU428)
2020-11-15 22:32:15.917329 - ['99.57', '100M'] - -1 °C(CU428)
2020-11-15 22:32:15.917432 - ['99.57', '100M', '428'] - -1 °C(CU428)
2020-11-15 22:32:15.917539 - ['99.57r', '100M'] - -1 °C(CU428)
2020-11-15 22:32:15.917650 - ['99.57r', '100M', '428'] - -1 °C(CU428)
2020-11-15 22:32:15.917745 - ['1', '100M'] - 100.43 Ом(CU428)
2020-11-15 22:32:15.917848 - ['1', '100M', '428'] - 100.43 Ом(CU428)
2020-11-15 22:32:15.917949 - ['1.0t', '100M'] - 100.43 Ом(CU428)
2020-11-15 22:32:15.918064 - ['1.0t', '100M', '428'] - 100.43 Ом(CU428)
2020-11-15 22:32:15.918159 - ['100.43', '100M'] - 1 °C(CU428)
2020-11-15 22:32:15.918259 - ['100.43', '100M', '428'] - 1 °C(CU428)
2020-11-15 22:32:15.918362 - ['100.43r', '100M'] - 1 °C(CU428)
2020-11-15 22:32:15.918470 - ['100.43r', '100M', '428'] - 1 °C(CU428)
2020-11-15 22:32:15.918564 - ['200', '100M'] - 185.60 Ом(CU428)
2020-11-15 22:32:15.918664 - ['200', '100M', '428'] - 185.60 Ом(CU428)
2020-11-15 22:32:15.918766 - ['200.0t', '100M'] - 185.60 Ом(CU428)
2020-11-15 22:32:15.918875 - ['200.0t', '100M', '428'] - 185.60 Ом(CU428)
2020-11-15 22:32:15.918971 - ['185.6', '100M'] - 200 °C(CU428)
2020-11-15 22:32:15.919071 - ['185.6', '100M', '428'] - 200 °C(CU428)
2020-11-15 22:32:15.919173 - ['185.6r', '100M'] - 200 °C(CU428)
2020-11-15 22:32:15.919283 - ['185.6r', '100M', '428'] - 200 °C(CU428)
2020-11-15 22:32:15.920179 - ['-200', '50P', '385'] - 9.26 Ом(PT385)
